Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771534873364,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,17.948719024658203,13.51351261138916,14.814814567565918,10.526315689086914,10.526315689086914,20.512821197509766,7.894736289978027,7.894736289978027,10.526315689086914,8.108107566833496,10.526315689086914,10.256410598754883,10.256410598754883,15.789472579956055,15.000000953674316,13.1578950881958,0,114205.22033691406,58581.22998046875,2675.771484375,33050337280,8589930496,4812140544,0
200,1771534873364,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,17.948719024658203,13.51351261138916,14.814814567565918,10.526315689086914,10.526315689086914,20.512821197509766,7.894736289978027,7.894736289978027,10.526315689086914,8.108107566833496,10.526315689086914,10.256410598754883,10.256410598754883,15.789472579956055,15.000000953674316,13.1578950881958,0,114205.22033691406,58581.22998046875,2675.771484375,33050337280,8589930496,4812140544,0
199,1771534873565,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,4.761904716491699,20,9.090909004211426,0,0,0,0,0,55,5,5,0,26.3157901763916,9.523809432983398,19.047618865966797,5,0,114207.2290649414,58582.15686035156,2675.7734985351563,33050337280,8589930496,4829466624,0
199,1771534873765,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,20,0,5.263157844543457,5,5,0,10,0,80,0,0,0,0,0,5,10,0,114209.396484375,58583.21374511719,2675.7734985351563,33050337280,8589930496,4827480064,0
199,1771534873965,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,100,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,114210.96673583984,58583.609313964844,2675.7734985351563,33050337280,8589930496,4827217920,0
199,1771534874165,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,100,0,15.000000953674316,10,5.263157844543457,15.000000953674316,55,5,0,4.761904716491699,4.761904716491699,4.761904716491699,5,0,5.263157844543457,9.523809432983398,0,114212.4437866211,58583.90313720703,2675.7734985351563,33050337280,8589930496,4840333312,0
199,1771534874365,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,68.42105102539063,19.047618865966797,0,15.789472579956055,10,15.000000953674316,10,60.000003814697266,5,5.263157844543457,0,63.15789031982422,14.285715103149414,15.000000953674316,14.285715103149414,10,0,114214.2377319336,58584.637451171875,2675.7734985351563,33050337280,8589930496,4854448128,0
199,1771534874565,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,50,14.285715103149414,20,30.000001907348633,20,63.15789031982422,10.526315689086914,5.263157844543457,35,9.523809432983398,10,100,5.263157844543457,20,0,0,0,114217.72509765625,58586.955810546875,2675.7734985351563,33050337280,8589930496,4795117568,0
200,1771534874765,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,50,14.285715103149414,20,30.000001907348633,20,63.15789031982422,10.526315689086914,5.263157844543457,35,9.523809432983398,10,100,5.263157844543457,20,0,0,0,114221.30364990234,58589.66076660156,2675.7734985351563,33050337280,8589930496,4683419648,0
199,1771534874965,4694,3710,2612,2618,2623,2612,2500,2500,4681,3509,3099,2845,4001,4001,4001,4001,12.5,46.153846740722656,7.142857551574707,12.5,21.95121955871582,24.390243530273438,12.820513725280762,10.256410598754883,33.333335876464844,7.894736289978027,29.268291473388672,40,7.894736289978027,10.526315689086914,12.820513725280762,7.317072868347168,0,114222.90362548828,58590.45593261719,2675.811767578125,33050337280,8589930496,4643106816,0
