Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771703382257,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,14.705883026123047,3.125,0,5.882352828979492,3.0303030014038086,2.941176414489746,5.882352828979492,0,16.666667938232422,34.28571701049805,57.57575607299805,6.060606002807617,8.333333969116211,2.941176414489746,5.714285850524902,2.941176414489746,0,126468.8051147461,57464.12274169922,2582.5015258789063,33050329088,8589930496,4146987008,0
200,1771703382257,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,14.705883026123047,3.125,0,5.882352828979492,3.0303030014038086,2.941176414489746,5.882352828979492,0,16.666667938232422,34.28571701049805,57.57575607299805,6.060606002807617,8.333333969116211,2.941176414489746,5.714285850524902,2.941176414489746,0,126468.82843017578,57464.14025878906,2582.5015258789063,33050329088,8589930496,4146987008,0
200,1771703382457,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,21.052631378173828,61.904762268066406,0,0,4.761904716491699,0,0,0,61.11111068725586,26.3157901763916,4.761904716491699,0,20,0,0,0,0,126472.1636352539,57466.065856933594,2582.5021362304688,33050329088,8589930496,4166762496,0
200,1771703382657,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,15.789472579956055,80.95238494873047,4.761904716491699,0,5.263157844543457,4.761904716491699,5,0,100,0,0,0,15.000000953674316,0,4.761904716491699,5.263157844543457,0,126475.36889648438,57467.773864746094,2582.5021362304688,33050329088,8589930496,4167356416,0
200,1771703382857,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,100,0,0,0,0,0,0,0,100,0,0,5,0,4.761904716491699,0,0,0,126477.63525390625,57468.8642578125,2582.5021362304688,33050329088,8589930496,4167610368,0
200,1771703383057,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,100,0,10.526315689086914,19.047618865966797,10,9.523809432983398,0,4.761904716491699,100,10,14.285715103149414,4.761904716491699,10,10,4.761904716491699,4.761904716491699,0,126481.13623046875,57470.32244873047,2582.5021362304688,33050329088,8589930496,4162420736,0
199,1771703383257,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,45,0,0,0,0,0,0,0,100,5,0,47.36842346191406,0,0,0,0,0,126482.84942626953,57470.949951171875,2582.5035400390625,33050329088,8589930496,4162658304,0
199,1771703383458,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,4.761904716491699,10,5,5,5,0,20,0,85,0,5,100,0,4.761904716491699,0,0,0,126485.35827636719,57472.138427734375,2582.5035400390625,33050329088,8589930496,4035325952,0
199,1771703383658,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,44.4444465637207,30.000001907348633,21.052631378173828,15.000000953674316,36.842105865478516,10,40,30.000001907348633,27.272727966308594,45,60.000003814697266,25,9.523809432983398,10,10,19.047618865966797,0,126490.0863647461,57475.50598144531,2582.5040283203125,33050329088,8589930496,3908661248,0
199,1771703383858,1657,4800,4401,4402,4401,4401,1100,1100,1780,1545,1798,1674,4402,4403,4401,4400,95.23809814453125,47.36842346191406,25,20,19.047618865966797,10,26.3157901763916,5.263157844543457,28.571430206298828,42.105262756347656,42.105262756347656,25,5.263157844543457,15.789472579956055,10.526315689086914,10,0,126497.1849975586,57481.160400390625,2582.5787353515625,33050329088,8589930496,4118605824,0
