Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771702867460,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,24.324325561523438,40.5405387878418,2.702702760696411,2.777777910232544,5.405405521392822,0,13.51351261138916,0,27.02702522277832,33.333335876464844,13.51351261138916,7.894736289978027,8.108107566833496,5.555555820465088,2.777777910232544,5.263157844543457,0,123218.50811767578,56108.3740234375,2531.756591796875,33050329088,8589930496,4212240384,0
199,1771702867461,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,24.324325561523438,40.5405387878418,2.702702760696411,2.777777910232544,5.405405521392822,0,13.51351261138916,0,27.02702522277832,33.333335876464844,13.51351261138916,7.894736289978027,8.108107566833496,5.555555820465088,2.777777910232544,5.263157844543457,0,123218.50811767578,56108.3740234375,2531.756591796875,33050329088,8589930496,4212613120,0
199,1771702867661,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,4.761904716491699,15.000000953674316,4.761904716491699,9.523809432983398,0,4.761904716491699,0,10,20,65,0,4.761904716491699,10.526315689086914,20,5.263157844543457,0,0,123221.65411376953,56110.03350830078,2531.7589111328125,33050329088,8589930496,4234113024,0
199,1771702867861,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,0,0,0,0,0,0,0,5,4.761904716491699,100,4.761904716491699,0,0,0,0,0,0,123224.06549072266,56111.240478515625,2531.7589111328125,33050329088,8589930496,4236967936,0
199,1771702868061,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,0,0,0,0,0,0,0,5,4.761904716491699,100,4.761904716491699,0,0,0,0,0,0,123226.2724609375,56112.09313964844,2531.7589111328125,33050329088,8589930496,4247404544,0
199,1771702868261,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,14.285715103149414,15.789472579956055,5.263157844543457,5.263157844543457,5.263157844543457,25,26.3157901763916,30.000001907348633,5.555555820465088,100,10.526315689086914,20,10.526315689086914,20,9.523809432983398,10,0,123230.46160888672,56114.572204589844,2531.7589111328125,33050329088,8589930496,4290605056,0
199,1771702868461,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,15.000000953674316,71.42857360839844,19.047618865966797,15.789472579956055,19.047618865966797,10.526315689086914,36.842105865478516,0,50,50,15.000000953674316,0,21.052631378173828,40,15.789472579956055,15.789472579956055,0,123236.07159423828,56118.44958496094,2531.7589111328125,33050329088,8589930496,4355764224,0
199,1771702868661,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,40,60.000003814697266,9.090909004211426,5,0,0,5,4.761904716491699,52.6315803527832,45,10,35,5,10.526315689086914,5.263157844543457,4.761904716491699,0,123241.37329101563,56122.240173339844,2531.7589111328125,33050329088,8589930496,4039127040,0
199,1771702868861,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,45,15.789472579956055,16.666667938232422,10.526315689086914,15.000000953674316,18.18181800842285,10,5.263157844543457,70,36.842105865478516,38.88888931274414,26.3157901763916,19.047618865966797,15.000000953674316,10.526315689086914,28.571430206298828,0,123247.3125,56126.702087402344,2531.8091430664063,33050329088,8589930496,4160368640,0
199,1771702869061,4700,1411,4403,4405,4401,4400,2217,2483,1966,2700,1499,1635,4398,4401,4402,4401,21.052631378173828,14.285715103149414,23.809524536132813,14.285715103149414,50,5.263157844543457,40,5.263157844543457,95,10,5,30.000001907348633,10,10,10,26.3157901763916,0,123252.974609375,56130.804931640625,2531.9515380859375,33050329088,8589930496,4382035968,0
