Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771696690226,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,75.75757598876953,3.0303030014038086,6.060606002807617,3.125,5.882352828979492,0,3.0303030014038086,6.060606002807617,3.0303030014038086,18.18181800842285,8.823529243469238,12.121212005615234,8.333333969116211,3.0303030014038086,3.0303030014038086,3.0303030014038086,0,77822.59857177734,35204.465393066406,1621.8012084960938,33050329088,8589930496,4057055232,0
199,1771696690226,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,75.75757598876953,3.0303030014038086,6.060606002807617,3.125,5.882352828979492,0,3.0303030014038086,6.060606002807617,3.0303030014038086,18.18181800842285,8.823529243469238,12.121212005615234,8.333333969116211,3.0303030014038086,3.0303030014038086,3.0303030014038086,0,77822.59857177734,35204.465393066406,1621.8012084960938,33050329088,8589930496,4057055232,0
199,1771696690426,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,60.000003814697266,0,0,15.000000953674316,0,0,0,0,55,45,0,30.000001907348633,4.761904716491699,0,0,0,0,77827.22943115234,35207.69641113281,1621.8031616210938,33050329088,8589930496,4073906176,0
199,1771696690626,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,10,0,0,0,4.761904716491699,5,0,5.263157844543457,100,95,0,5,0,0,0,5.263157844543457,0,77831.77844238281,35210.86291503906,1621.8031616210938,33050329088,8589930496,4078936064,0
199,1771696690826,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,100,0,0,0,0,0,5,4.761904716491699,100,0,0,0,0,0,4.761904716491699,0,0,77834.53076171875,35212.299072265625,1621.8031616210938,33050329088,8589930496,4077309952,0
199,1771696691026,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,100,33.333335876464844,10,5,5.263157844543457,5,0,26.3157901763916,42.85714340209961,28.571430206298828,10,0,30.000001907348633,15.000000953674316,10,9.523809432983398,0,77838.03704833984,35214.271240234375,1621.8031616210938,33050329088,8589930496,4104032256,0
199,1771696691226,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,100,25,55,30.000001907348633,40,25,20,10.526315689086914,35,10,5,5,10.526315689086914,40,10,15.000000953674316,0,77843.82806396484,35218.47003173828,1621.8046264648438,33050329088,8589930496,4203257856,0
199,1771696691426,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,80.95238494873047,52.173912048339844,10,9.523809432983398,9.523809432983398,0,15.000000953674316,10.526315689086914,0,63.15789031982422,31.57894515991211,25,10,0,0,5,0,77849.88214111328,35222.97106933594,1621.8046264648438,33050329088,8589930496,3915206656,0
199,1771696691626,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,50,36.842105865478516,25,0,9.523809432983398,9.090909004211426,10,9.523809432983398,21.052631378173828,45,22.72727394104004,5,5,25,5.263157844543457,10,0,77854.67059326172,35226.607666015625,1621.8245239257813,33050329088,8589930496,3972853760,0
199,1771696691827,1800,4800,4401,4401,4401,400,400,1100,1800,1800,1800,1800,4402,4408,4399,4401,55,25,10.526315689086914,10,5.263157844543457,0,10,10,28.571430206298828,55,10.526315689086914,35,10,0,33.333335876464844,10.526315689086914,0,77860.10662841797,35230.66241455078,1621.9523315429688,33050329088,8589930496,4078604288,0
