Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771697341243,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,18.18181800842285,64.70588684082031,2.941176414489746,5.882352828979492,3.0303030014038086,3.0303030014038086,0,3.0303030014038086,0,19.44444465637207,21.212121963500977,5.882352828979492,5.882352828979492,5.882352828979492,4.1666669845581055,6.060606002807617,0,82720.25756835938,37493.75427246094,1715.5828857421875,33050329088,8589930496,4078804992,0
199,1771697341243,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,18.18181800842285,64.70588684082031,2.941176414489746,5.882352828979492,3.0303030014038086,3.0303030014038086,0,3.0303030014038086,0,19.44444465637207,21.212121963500977,5.882352828979492,5.882352828979492,5.882352828979492,4.1666669845581055,6.060606002807617,0,82720.25756835938,37493.75427246094,1715.5828857421875,33050329088,8589930496,4078804992,0
200,1771697341443,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,30.000001907348633,70,5.263157844543457,0,4.761904716491699,15.000000953674316,10,0,20,21.052631378173828,55,15.000000953674316,0,9.090909004211426,0,0,0,82724.71423339844,37496.777282714844,1715.584716796875,33050329088,8589930496,4097482752,0
199,1771697341643,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,10,95,9.523809432983398,0,0,0,0,10,100,5,0,4.761904716491699,0,0,0,0,0,82729.85565185547,37500.492614746094,1715.584716796875,33050329088,8589930496,4096618496,0
200,1771697341843,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,5,100,0,0,0,4.761904716491699,0,0,100,0,9.523809432983398,0,0,0,0,4.761904716491699,0,82732.22924804688,37501.62194824219,1715.584716796875,33050329088,8589930496,4089749504,0
199,1771697342043,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,0,100,0,0,4.761904716491699,5,0,42.85714340209961,100,0,0,0,0,0,0,0,0,82734.70471191406,37502.59216308594,1715.584716796875,33050329088,8589930496,4092022784,0
199,1771697342243,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,30.000001907348633,63.15789031982422,10,10.526315689086914,5.263157844543457,5,15.789472579956055,10.526315689086914,60.000003814697266,0,50,5.263157844543457,0,5.263157844543457,0,4.761904716491699,0,82737.5630493164,37504.11309814453,1715.586181640625,33050329088,8589930496,4103516160,0
199,1771697342443,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,63.15789031982422,10,14.285715103149414,10,15.000000953674316,5,71.42857360839844,5.263157844543457,35,0,85,19.047618865966797,10,0,9.523809432983398,15.000000953674316,0,82742.52612304688,37507.275390625,1715.586181640625,33050329088,8589930496,3831242752,0
199,1771697342644,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,47.619049072265625,61.904762268066406,31.57894515991211,9.523809432983398,21.052631378173828,10.526315689086914,5.263157844543457,28.571430206298828,47.36842346191406,40,26.3157901763916,47.36842346191406,20,15.000000953674316,10.526315689086914,26.3157901763916,0,82749.12969970703,37512.51257324219,1715.5905151367188,33050329088,8589930496,3975712768,0
199,1771697342844,1410,1801,4400,4397,4400,4386,1098,1100,1700,1800,4800,1509,4463,4362,4426,4401,50,72.22222137451172,15.000000953674316,5,10,15.000000953674316,15.000000953674316,25,35,5.263157844543457,15.000000953674316,25,10.526315689086914,13.636363983154297,9.523809432983398,10,0,82755.28588867188,37517.18865966797,1715.7411499023438,33050329088,8589930496,4059414528,0
