Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771535525329,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,29.268291473388672,17.948719024658203,20,24.390243530273438,20,17.5,25,17.5,21.95121955871582,26.19047737121582,19.51219367980957,20.512821197509766,15.000000953674316,24.390243530273438,28.125,15.384615898132324,0,117190.29364013672,59628.338623046875,2759.0717163085938,33050337280,8589930496,4848193536,0
199,1771535525329,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,29.268291473388672,17.948719024658203,20,24.390243530273438,20,17.5,25,17.5,21.95121955871582,26.19047737121582,19.51219367980957,20.512821197509766,15.000000953674316,24.390243530273438,28.125,15.384615898132324,0,117190.30145263672,59628.33996582031,2759.0717163085938,33050337280,8589930496,4848193536,0
199,1771535525529,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,4.761904716491699,25,9.523809432983398,14.285715103149414,5,9.523809432983398,0,4.761904716491699,60.000003814697266,0,0,0,10,26.3157901763916,5,4.761904716491699,0,117192.90704345703,59629.410400390625,2759.0743408203125,33050337280,8589930496,4868440064,0
199,1771535525729,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,0,0,0,0,0,0,4.761904716491699,5.263157844543457,75,0,30.000001907348633,0,0,5,0,0,0,117194.97509765625,59630.363830566406,2759.0743408203125,33050337280,8589930496,4854292480,0
199,1771535525929,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,0,0,0,5,4.761904716491699,0,0,0,0,0,100,0,0,10,0,0,0,117196.70776367188,59630.93640136719,2759.0743408203125,33050337280,8589930496,4854972416,0
199,1771535526130,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,0,5,0,15.789472579956055,5.263157844543457,5,5.263157844543457,5,0,5,100,0,0,0,0,5,0,117198.10852050781,59631.16833496094,2759.0743408203125,33050337280,8589930496,4862042112,0
199,1771535526330,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,15.000000953674316,78.94737243652344,65,14.285715103149414,15.000000953674316,10.526315689086914,25,10.526315689086914,5.263157844543457,9.523809432983398,36.842105865478516,9.523809432983398,9.523809432983398,5.263157844543457,10,5,0,117199.57427978516,59631.63299560547,2759.0743408203125,33050337280,8589930496,4881141760,0
199,1771535526530,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,15.000000953674316,78.94737243652344,65,14.285715103149414,15.000000953674316,10.526315689086914,25,10.526315689086914,5.263157844543457,9.523809432983398,36.842105865478516,9.523809432983398,9.523809432983398,5.263157844543457,10,5,0,117202.20532226563,59633.07678222656,2759.0743408203125,33050337280,8589930496,4821041152,0
199,1771535526730,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,5,100,27.5,15.000000953674316,17.5,17.5,36.585365295410156,7.692307949066162,20,10.526315689086914,30.000001907348633,5.128205299377441,42.5,7.500000476837158,12.5,9.756096839904785,0,117205.76873779297,59635.79315185547,2759.0743408203125,33050337280,8589930496,4681539584,0
199,1771535526930,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,15.789472579956055,81.81818389892578,10,5.263157844543457,25,10,16.666667938232422,5,10,35,5,31.57894515991211,15.000000953674316,10.526315689086914,26.3157901763916,15.789472579956055,0,117208.99743652344,59638.189208984375,2759.1016845703125,33050337280,8589930496,4792250368,0
199,1771535527130,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,10,42.105262756347656,25,30.000001907348633,15.000000953674316,10.526315689086914,42.85714340209961,38.095237731933594,60.000003814697266,20,9.523809432983398,9.523809432983398,20,5,42.85714340209961,15.000000953674316,0,117211.8724975586,59640.001220703125,2759.2039794921875,33050337280,8589930496,4860284928,0
199,1771535527330,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,15.789472579956055,26.3157901763916,23.809524536132813,21.052631378173828,15.000000953674316,15.000000953674316,10.526315689086914,15.000000953674316,50,10.526315689086914,15.789472579956055,52.6315803527832,22.22222328186035,10,33.333335876464844,50,0,117215.14318847656,59642.17822265625,2759.384521484375,33050337280,8589930496,5030543360,0
199,1771535527530,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,9.090909004211426,5,0,0,5,5,5,0,5,4.761904716491699,0,95,4.761904716491699,0,0,9.523809432983398,0,117218.22100830078,59644.476501464844,2759.5047607421875,33050337280,8589930496,5026574336,0
199,1771535527730,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,0,5,4.761904716491699,0,0,0,0,5,0,0,0,100,0,0,0,0,0,117221.5004272461,59647.00177001953,2759.6095581054688,33050337280,8589930496,5026877440,0
199,1771535527931,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,9.090909004211426,0,5.263157844543457,9.523809432983398,5,0,5,0,0,0,0,100,5,5,0,0,0,117224.2680053711,59648.93182373047,2759.73193359375,33050337280,8589930496,5027274752,0
199,1771535528131,1436,1400,1732,1736,1734,1770,1858,2408,1500,1651,1520,1700,3914,3891,3948,3876,0,0,4.761904716491699,5,5,5,5,0,5,0,4.761904716491699,100,5,0,0,0,0,117225.60833740234,59649.39813232422,2759.8576049804688,33050337280,8589930496,5021024256,0
