Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771703261062,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,14.285715103149414,62.85714340209961,6.060606002807617,5.714285850524902,5.882352828979492,3.0303030014038086,5.714285850524902,0,23.52941131591797,5.714285850524902,5.882352828979492,8.823529243469238,5.882352828979492,14.285715103149414,3.0303030014038086,8.333333969116211,0,125771.18280029297,57200.04577636719,2570.6846923828125,33050329088,8589930496,4199526400,0
200,1771703261063,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,14.285715103149414,62.85714340209961,6.060606002807617,5.714285850524902,5.882352828979492,3.0303030014038086,5.714285850524902,0,23.52941131591797,5.714285850524902,5.882352828979492,8.823529243469238,5.882352828979492,14.285715103149414,3.0303030014038086,8.333333969116211,0,125771.19580078125,57200.05059814453,2570.6846923828125,33050329088,8589930496,4199526400,0
199,1771703261263,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,0,15.789472579956055,9.523809432983398,20,0,4.761904716491699,0,0,0,5,47.619049072265625,0,0,5.263157844543457,4.761904716491699,4.761904716491699,0,125773.9013671875,57201.32861328125,2570.685546875,33050329088,8589930496,4222390272,0
200,1771703261463,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,0,9.523809432983398,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,125776.32275390625,57202.494079589844,2570.685546875,33050329088,8589930496,4212101120,0
200,1771703261663,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125778.34014892578,57203.19445800781,2570.685546875,33050329088,8589930496,4210745344,0
200,1771703261863,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,0,100,0,0,0,0,0,5,9.523809432983398,0,0,0,0,0,0,0,0,125779.93933105469,57203.48223876953,2570.685546875,33050329088,8589930496,4211765248,0
199,1771703262063,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,0,55,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,125781.36108398438,57203.671325683594,2570.685546875,33050329088,8589930496,4211765248,0
199,1771703262263,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,5,30.000001907348633,0,0,0,0,0,0,50,25,0,4.761904716491699,0,0,0,5.263157844543457,0,125783.04791259766,57204.06524658203,2570.6861572265625,33050329088,8589930496,4097957888,0
199,1771703262463,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,10,5.263157844543457,10,10,5,20,50,15.000000953674316,60.000003814697266,47.36842346191406,15.789472579956055,25,9.523809432983398,9.523809432983398,5.263157844543457,4.761904716491699,0,125786.77966308594,57206.501220703125,2570.6861572265625,33050329088,8589930496,3932614656,0
200,1771703262664,2162,4700,4401,4400,4401,4405,1099,1101,4700,4800,2148,4700,4401,4401,4402,4403,52.6315803527832,66.66667175292969,10.526315689086914,21.052631378173828,15.000000953674316,13.636363983154297,45,10.526315689086914,36.842105865478516,50,31.57894515991211,33.333335876464844,55,40,25,15.789472579956055,0,125793.07843017578,57211.19415283203,2570.7662963867188,33050329088,8589930496,4138819584,0
