Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771698370727,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,15.15151596069336,6.25,6.060606002807617,0,6.060606002807617,0,3.0303030014038086,0,6.25,90.32257843017578,0,9.375,5.882352828979492,4.34782600402832,3.0303030014038086,6.25,0,90347.19604492188,41012.3623046875,1889.3582763671875,33050329088,8589930496,4088356864,0
200,1771698370727,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,15.15151596069336,6.25,6.060606002807617,0,6.060606002807617,0,3.0303030014038086,0,6.25,90.32257843017578,0,9.375,5.882352828979492,4.34782600402832,3.0303030014038086,6.25,0,90347.19604492188,41012.3623046875,1889.3582763671875,33050329088,8589930496,4088356864,0
200,1771698370927,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,40,10.526315689086914,0,9.523809432983398,0,4.761904716491699,0,4.761904716491699,57.142860412597656,45,10,23.809524536132813,21.052631378173828,0,5,0,0,90351.67608642578,41015.45751953125,1889.3598022460938,33050329088,8589930496,4106711040,0
199,1771698371127,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,90,5.263157844543457,0,0,0,0,0,10,100,0,15.000000953674316,4.761904716491699,0,0,0,9.523809432983398,0,90354.32873535156,41016.813049316406,1889.3598022460938,33050329088,8589930496,4108247040,0
199,1771698371327,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,5,0,5,0,0,0,5,0,100,4.761904716491699,100,0,0,0,0,0,0,90356.48614501953,41017.617126464844,1889.3598022460938,33050329088,8589930496,4113264640,0
199,1771698371527,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,20,70,5,10.526315689086914,14.285715103149414,10,30.000001907348633,15.789472579956055,100,10,100,0,5,5.263157844543457,5.263157844543457,5.555555820465088,0,90361.41564941406,41020.88879394531,1889.3598022460938,33050329088,8589930496,4162256896,0
199,1771698371727,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,25,55,5.263157844543457,40,20,20,25,10,57.142860412597656,85,85,5,5,15.000000953674316,10,9.523809432983398,0,90369.50762939453,41027.35186767578,1889.3598022460938,33050329088,8589930496,4226031616,0
199,1771698371927,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,5,25,9.523809432983398,5,0,0,0,0,0,95.23809814453125,85.71428680419922,15.000000953674316,0,0,0,0,0,90374.90759277344,41031.404052734375,1889.3598022460938,33050329088,8589930496,3898765312,0
199,1771698372127,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,28.571430206298828,35,15.000000953674316,0,0,5,5,0,20,31.57894515991211,10.526315689086914,73.68421173095703,9.523809432983398,5,0,5.263157844543457,0,90379.5234375,41034.92150878906,1889.3638916015625,33050329088,8589930496,3962806272,0
199,1771698372328,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,36.842105865478516,30.000001907348633,10,35,5.263157844543457,5,30.000001907348633,25,42.85714340209961,21.052631378173828,14.285715103149414,50,5,0,10,0,0,90384.1517944336,41038.09533691406,1889.4884033203125,33050329088,8589930496,4002201600,0
199,1771698372528,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,45,80,0,4.761904716491699,10,5,30.000001907348633,5.263157844543457,21.052631378173828,15.000000953674316,15.789472579956055,52.38095474243164,0,4.761904716491699,5,5,0,90389.85437011719,41042.373474121094,1889.6236572265625,33050329088,8589930496,4047998976,0
199,1771698372728,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,73.68421173095703,31.57894515991211,15.789472579956055,10,10.526315689086914,10,20,10.526315689086914,63.15789031982422,19.047618865966797,21.052631378173828,10.526315689086914,21.052631378173828,5.263157844543457,10.526315689086914,10,0,90395.68017578125,41046.69909667969,1889.7353515625,33050329088,8589930496,4111564800,0
199,1771698372928,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,59.09090805053711,52.38095474243164,20,10.526315689086914,25,23.809524536132813,36.842105865478516,20,52.38095474243164,27.77777862548828,70,30.000001907348633,20,23.809524536132813,15.000000953674316,23.809524536132813,0,90402.22119140625,41051.58166503906,1889.8658447265625,33050329088,8589930496,4267634688,0
199,1771698373128,1791,1744,4401,4411,4401,4400,400,1100,1634,2099,4783,1568,4434,4401,4536,4401,30.000001907348633,30.000001907348633,11.111111640930176,20,20,11.111111640930176,20,15.789472579956055,30.000001907348633,40,60.000003814697266,55,21.052631378173828,15.789472579956055,19.047618865966797,14.285715103149414,0,90407.82452392578,41055.595458984375,1890.0256958007813,33050329088,8589930496,4314406912,0
