Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771537071984,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,23.68421173095703,21.428571701049805,10.526315689086914,10.526315689086914,13.1578950881958,15.789472579956055,10.526315689086914,10.810811042785645,15.789472579956055,10.810811042785645,13.51351261138916,15.789472579956055,15.789472579956055,15.789472579956055,13.51351261138916,13.1578950881958,0,124073.32415771484,61950.203552246094,2942.65380859375,33050337280,8589930496,4819632128,0
199,1771537071984,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,23.68421173095703,21.428571701049805,10.526315689086914,10.526315689086914,13.1578950881958,15.789472579956055,10.526315689086914,10.810811042785645,15.789472579956055,10.810811042785645,13.51351261138916,15.789472579956055,15.789472579956055,15.789472579956055,13.51351261138916,13.1578950881958,0,124073.33209228516,61950.20477294922,2942.65380859375,33050337280,8589930496,4819632128,0
199,1771537072184,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,60.000003814697266,20,5,30.000001907348633,0,0,0,0,4.761904716491699,5.263157844543457,4.761904716491699,4.761904716491699,0,10,9.523809432983398,20,0,124075.4917602539,61951.279541015625,2942.6547241210938,33050337280,8589930496,4839936000,0
199,1771537072384,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,75,5,5,5,0,0,0,0,0,0,0,21.052631378173828,9.523809432983398,0,0,0,0,124077.55090332031,61952.230224609375,2942.655029296875,33050337280,8589930496,4830683136,0
199,1771537072584,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,0,4.761904716491699,4.761904716491699,0,0,0,5,0,0,4.761904716491699,0,100,14.285715103149414,0,0,0,0,124079.25860595703,61952.783752441406,2942.655029296875,33050337280,8589930496,4824252416,0
199,1771537072784,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,0,0,15.789472579956055,5.263157844543457,9.523809432983398,0,5,0,4.761904716491699,0,0,100,0,5,0,10,0,124081.09240722656,61953.009033203125,2942.655029296875,33050337280,8589930496,4828700672,0
199,1771537072984,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,4.761904716491699,10,10,9.523809432983398,5.263157844543457,19.047618865966797,85,30.000001907348633,63.15789031982422,5,10,40,10.526315689086914,20,15.789472579956055,15.000000953674316,0,124082.59643554688,61953.428283691406,2942.6555786132813,33050337280,8589930496,4839174144,0
199,1771537073185,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,5,15.789472579956055,10.526315689086914,10.526315689086914,26.3157901763916,30.000001907348633,50,4.761904716491699,100,25,36.842105865478516,15.789472579956055,10,5.263157844543457,30.000001907348633,11.111111640930176,0,124085.80694580078,61955.38897705078,2942.6555786132813,33050337280,8589930496,4766912512,0
199,1771537073385,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,19.047618865966797,42.85714340209961,45,25,15.000000953674316,25,5.263157844543457,0,55,21.052631378173828,10,45,10.526315689086914,23.809524536132813,25,27.272727966308594,0,124088.89916992188,61957.68084716797,2942.6555786132813,33050337280,8589930496,4668362752,0
199,1771537073585,1700,1470,1501,1500,1500,1500,2336,2352,1888,1799,1901,1588,1300,1300,1300,1300,21.052631378173828,36.842105865478516,33.333335876464844,5,9.523809432983398,9.523809432983398,9.523809432983398,10,5,10,5,65,10,10.526315689086914,5,0,0,124091.25988769531,61959.274169921875,2942.6778564453125,33050337280,8589930496,4689362944,0
