Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771535783092,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,22.22222328186035,18.91891860961914,19.44444465637207,18.91891860961914,14.285715103149414,22.22222328186035,16.216215133666992,14.285715103149414,20,24.324325561523438,16.666667938232422,16.216215133666992,22.22222328186035,17.142858505249023,16.216215133666992,19.44444465637207,0,118345.9482421875,60017.55700683594,2788.6795043945313,33050337280,8589930496,4879486976,0
199,1771535783092,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,22.22222328186035,18.91891860961914,19.44444465637207,18.91891860961914,14.285715103149414,22.22222328186035,16.216215133666992,14.285715103149414,20,24.324325561523438,16.666667938232422,16.216215133666992,22.22222328186035,17.142858505249023,16.216215133666992,19.44444465637207,0,118345.9482421875,60017.55700683594,2788.6795043945313,33050337280,8589930496,4879486976,0
199,1771535783292,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,0,25,0,5.263157844543457,4.761904716491699,9.523809432983398,0,0,55,0,9.523809432983398,0,23.809524536132813,33.333335876464844,0,5,0,118348.07336425781,60018.60174560547,2788.6819458007813,33050337280,8589930496,4886740992,0
199,1771535783492,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,26.3157901763916,0,0,15.000000953674316,0,5,0,0,80,0,0,0,0,10.526315689086914,0,0,0,118350.59783935547,60019.68243408203,2788.6819458007813,33050337280,8589930496,4881911808,0
199,1771535783693,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,100,0,14.285715103149414,10,15.000000953674316,30.000001907348633,10,0,0,5,5,9.523809432983398,10.526315689086914,5,5,9.090909004211426,0,118352.255859375,60020.15002441406,2788.6819458007813,33050337280,8589930496,4896264192,0
199,1771535783893,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,100,5,31.57894515991211,5,5.263157844543457,31.57894515991211,50,0,4.761904716491699,4.761904716491699,5,10.526315689086914,5.263157844543457,20,27.272727966308594,5.555555820465088,0,118353.89758300781,60020.5908203125,2788.6819458007813,33050337280,8589930496,4938084352,0
199,1771535784093,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,42.85714340209961,10,66.66667175292969,31.57894515991211,20,42.105262756347656,35,19.047618865966797,0,5.263157844543457,65,25,42.85714340209961,0,15.789472579956055,10,0,118356.99676513672,60022.66278076172,2788.6819458007813,33050337280,8589930496,4976410624,0
199,1771535784293,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,15.000000953674316,0,15.000000953674316,19.047618865966797,9.523809432983398,22.72727394104004,5.263157844543457,26.3157901763916,73.68421173095703,0,100,5,5.263157844543457,5,15.000000953674316,10,0,118360.3765258789,60024.79016113281,2788.6819458007813,33050337280,8589930496,4886491136,0
200,1771535784493,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,20,10.526315689086914,23.809524536132813,5.263157844543457,5,5.263157844543457,0,4.761904716491699,95,45,50,0,5,0,0,0,0,118364.06549072266,60027.763732910156,2788.6819458007813,33050337280,8589930496,4708552704,0
199,1771535784693,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,30.000001907348633,30.000001907348633,16.666667938232422,5,15.000000953674316,10,20,10.526315689086914,65,19.047618865966797,10.526315689086914,33.333335876464844,14.285715103149414,5,30.000001907348633,16.666667938232422,0,118366.38067626953,60029.24725341797,2788.6906127929688,33050337280,8589930496,4788572160,0
200,1771535784893,2422,2648,3106,3105,3105,3105,2499,2499,1799,3792,1800,1800,1945,1937,1938,1938,30.000001907348633,30.000001907348633,16.666667938232422,5,15.000000953674316,10,20,10.526315689086914,65,19.047618865966797,10.526315689086914,33.333335876464844,14.285715103149414,5,30.000001907348633,16.666667938232422,0,118370.21936035156,60031.95458984375,2788.8327026367188,33050337280,8589930496,5001220096,0
