Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771540287158,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,24.324325561523438,20.512821197509766,20.512821197509766,25.641027450561523,24.137929916381836,21.052631378173828,18.421052932739258,23.68421173095703,17.948719024658203,22.5,15.789472579956055,15.384615898132324,13.1578950881958,17.948719024658203,16.216215133666992,28.947368621826172,0,138382.00201416016,66725.60070800781,3441.1651000976563,33050337280,8589930496,4918800384,0
200,1771540287158,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,24.324325561523438,20.512821197509766,20.512821197509766,25.641027450561523,24.137929916381836,21.052631378173828,18.421052932739258,23.68421173095703,17.948719024658203,22.5,15.789472579956055,15.384615898132324,13.1578950881958,17.948719024658203,16.216215133666992,28.947368621826172,0,138382.0101928711,66725.6025390625,3441.1651000976563,33050337280,8589930496,4918800384,0
199,1771540287358,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,0,16.666667938232422,31.57894515991211,5,19.047618865966797,0,5,0,9.523809432983398,65,5,0,9.523809432983398,5.263157844543457,4.761904716491699,9.523809432983398,0,138384.16046142578,66726.67889404297,3441.1660766601563,33050337280,8589930496,4929474560,0
199,1771540287558,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,4.761904716491699,4.761904716491699,33.333335876464844,9.523809432983398,0,4.761904716491699,0,0,0,100,0,0,0,15.000000953674316,0,20,0,138386.62524414063,66728.00463867188,3441.1660766601563,33050337280,8589930496,4928032768,0
199,1771540287758,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,5,0,10,5.263157844543457,4.761904716491699,5.263157844543457,0,5,0,100,10,4.761904716491699,0,25,5.263157844543457,0,0,138388.9119873047,66729.12078857422,3441.1660766601563,33050337280,8589930496,4934291456,0
199,1771540287958,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,14.285715103149414,5,5,15.000000953674316,10.526315689086914,19.047618865966797,19.047618865966797,0,5.263157844543457,100,5,10,42.85714340209961,5,14.285715103149414,5.263157844543457,0,138390.92407226563,66729.9877319336,3441.1675415039063,33050337280,8589930496,4941791232,0
199,1771540288158,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,14.285715103149414,5,5,15.000000953674316,10.526315689086914,19.047618865966797,19.047618865966797,0,5.263157844543457,100,5,10,42.85714340209961,5,14.285715103149414,5.263157844543457,0,138393.18719482422,66731.29681396484,3441.1675415039063,33050337280,8589930496,4949630976,0
199,1771540288358,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,5,35,7.317072868347168,2.5641026496887207,7.317072868347168,0,0,0,10,22.5,53.658538818359375,2.5641026496887207,15.000000953674316,10,5.128205299377441,7.317072868347168,0,138395.46185302734,66732.42755126953,3441.1675415039063,33050337280,8589930496,4823310336,0
199,1771540288558,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,30.000001907348633,0,0,0,5,23.809524536132813,5,0,10.526315689086914,10,47.36842346191406,28.571430206298828,5,5.263157844543457,5,47.36842346191406,0,138397.51904296875,66733.76739501953,3441.1675415039063,33050337280,8589930496,4659929088,0
199,1771540288759,1690,4181,1315,1315,1315,1315,1788,1749,1349,1700,1414,1578,1006,1010,1010,1010,35,16.666667938232422,20,15.000000953674316,5.263157844543457,20,10,9.523809432983398,10,15.000000953674316,40,10.526315689086914,40,9.523809432983398,10,25,0,138399.76177978516,66735.21655273438,3441.1961059570313,33050337280,8589930496,4738342912,0
