Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771541970301,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,17.5,10.256410598754883,12.195121765136719,12.5,9.67741870880127,15.384615898132324,9.756096839904785,7.500000476837158,15.000000953674316,14.634145736694336,17.5,10.256410598754883,10.256410598754883,15.000000953674316,12.820513725280762,10.256410598754883,0,145672.39532470703,69123.51867675781,3649.9590454101563,33050337280,8589930496,4928745472,0
199,1771541970301,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,17.5,10.256410598754883,12.195121765136719,12.5,9.67741870880127,15.384615898132324,9.756096839904785,7.500000476837158,15.000000953674316,14.634145736694336,17.5,10.256410598754883,10.256410598754883,15.000000953674316,12.820513725280762,10.256410598754883,0,145672.40338134766,69123.52044677734,3649.9590454101563,33050337280,8589930496,4928745472,0
199,1771541970501,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,23.809524536132813,70,0,0,0,38.095237731933594,0,0,5.263157844543457,0,5,5,23.809524536132813,5,0,5,0,145675.0859375,69124.66979980469,3649.96044921875,33050337280,8589930496,4949180416,0
199,1771541970701,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,0,65,0,15.000000953674316,0,0,0,0,4.761904716491699,10,10.526315689086914,36.842105865478516,10,0,0,4.761904716491699,0,145677.28356933594,69125.73303222656,3649.96044921875,33050337280,8589930496,4942966784,0
199,1771541970901,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,0,0,4.761904716491699,0,23.809524536132813,0,20,10,0,0,0,100,5.263157844543457,4.761904716491699,5,0,0,145679.02270507813,69126.30950927734,3649.96044921875,33050337280,8589930496,4946071552,0
199,1771541971102,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,0,0,0,9.523809432983398,15.000000953674316,40,0,5.263157844543457,0,0,0,100,10,10.526315689086914,14.285715103149414,9.523809432983398,0,145680.5908203125,69126.6812133789,3649.96044921875,33050337280,8589930496,4956393472,0
199,1771541971302,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,0,14.285715103149414,19.047618865966797,20,20,25,5,23.809524536132813,5.263157844543457,76.19047546386719,5,28.571430206298828,10,5,10.526315689086914,0,0,145682.7939453125,69127.94512939453,3649.9613647460938,33050337280,8589930496,4970266624,0
199,1771541971502,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,0,5.263157844543457,15.789472579956055,10,5,10,0,0,22.72727394104004,100,5,5,10,5.263157844543457,5,15.000000953674316,0,145685.33526611328,69129.37365722656,3649.9613647460938,33050337280,8589930496,4854239232,0
199,1771541971702,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,14.285715103149414,50,5.263157844543457,5.263157844543457,0,5,0,0,0,42.105262756347656,9.523809432983398,45,30.000001907348633,9.523809432983398,10,21.052631378173828,0,145687.8602294922,69131.11456298828,3649.9613647460938,33050337280,8589930496,4686233600,0
199,1771541971902,4513,4599,3826,3827,3885,3826,2500,2500,2499,2403,2121,4400,3801,3801,3801,3801,33.333335876464844,30.000001907348633,33.333335876464844,15.000000953674316,28.571430206298828,5.263157844543457,9.523809432983398,10,25,25,20,35,20,26.3157901763916,20,15.000000953674316,0,145689.86798095703,69132.32135009766,3650.0159301757813,33050337280,8589930496,4800151552,0
