Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771537193395,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,31.034481048583984,20.512821197509766,15.789472579956055,25.641027450561523,18.91891860961914,23.076923370361328,23.076923370361328,18.421052932739258,18.421052932739258,21.95121955871582,18.421052932739258,17.948719024658203,20,15.384615898132324,21.62162208557129,23.076923370361328,0,124717.71356201172,62196.36633300781,2976.296142578125,33050337280,8589930496,4896411648,0
199,1771537193395,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,31.034481048583984,20.512821197509766,15.789472579956055,25.641027450561523,18.91891860961914,23.076923370361328,23.076923370361328,18.421052932739258,18.421052932739258,21.95121955871582,18.421052932739258,17.948719024658203,20,15.384615898132324,21.62162208557129,23.076923370361328,0,124717.72064208984,62196.36730957031,2976.296142578125,33050337280,8589930496,4896411648,0
199,1771537193595,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,60.000003814697266,5.263157844543457,9.523809432983398,42.85714340209961,4.761904716491699,0,0,0,25,4.761904716491699,0,0,9.523809432983398,5,4.761904716491699,15.000000953674316,0,124719.91760253906,62197.493225097656,2976.2977905273438,33050337280,8589930496,4897394688,0
199,1771537193795,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,75,33.333335876464844,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,5,4.761904716491699,0,0,0,124722.01824951172,62198.46936035156,2976.29931640625,33050337280,8589930496,4879958016,0
199,1771537193995,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,0,100,0,0,0,0,0,0,0,0,4.761904716491699,0,15.000000953674316,0,0,5,0,124723.59375,62198.86682128906,2976.29931640625,33050337280,8589930496,4881498112,0
199,1771537194196,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124724.89672851563,62199.032165527344,2976.29931640625,33050337280,8589930496,4881498112,0
199,1771537194396,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,0,40,0,0,5,10,10,0,10,0,61.904762268066406,9.523809432983398,5,52.6315803527832,10,0,0,124726.2431640625,62199.368896484375,2976.29931640625,33050337280,8589930496,4902535168,0
199,1771537194596,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,0,0,5.263157844543457,38.095237731933594,16.666667938232422,25,30.000001907348633,35,5,15.000000953674316,100,5,15.789472579956055,35,21.052631378173828,38.095237731933594,0,124728.38299560547,62200.314208984375,2976.29931640625,33050337280,8589930496,4827332608,0
199,1771537194796,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,50,65,15.789472579956055,10.526315689086914,33.333335876464844,10.526315689086914,25,30.000001907348633,36.842105865478516,28.571430206298828,60.000003814697266,10.526315689086914,20,21.052631378173828,9.523809432983398,5,0,124732.1284790039,62203.111755371094,2976.3008422851563,33050337280,8589930496,4656451584,0
199,1771537194996,1656,2000,3401,3401,3400,3401,1100,1099,1457,1502,1412,1200,1818,1808,1870,1917,50,65,15.789472579956055,10.526315689086914,33.333335876464844,10.526315689086914,25,30.000001907348633,36.842105865478516,28.571430206298828,60.000003814697266,10.526315689086914,20,21.052631378173828,9.523809432983398,5,0,124734.63677978516,62204.823669433594,2976.3316650390625,33050337280,8589930496,4743614464,0
