Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771540165729,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,16.216215133666992,7.894736289978027,10.526315689086914,15.789472579956055,10.526315689086914,10.526315689086914,5.555555820465088,10.526315689086914,10.256410598754883,13.793103218078613,11.111111640930176,8.108107566833496,13.1578950881958,15.789472579956055,11.111111640930176,11.111111640930176,0,137740.97100830078,66473.41241455078,3413.3799438476563,33050337280,8589930496,4829765632,0
199,1771540165729,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,16.216215133666992,7.894736289978027,10.526315689086914,15.789472579956055,10.526315689086914,10.526315689086914,5.555555820465088,10.526315689086914,10.256410598754883,13.793103218078613,11.111111640930176,8.108107566833496,13.1578950881958,15.789472579956055,11.111111640930176,11.111111640930176,0,137740.9793701172,66473.4144897461,3413.3799438476563,33050337280,8589930496,4829765632,0
199,1771540165929,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,4.761904716491699,0,0,0,21.052631378173828,0,14.285715103149414,4.761904716491699,0,65,23.809524536132813,0,30.000001907348633,0,5,13.636363983154297,0,137743.58880615234,66474.47760009766,3413.3806762695313,33050337280,8589930496,4845158400,0
199,1771540166129,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,5,0,0,0,5,5,0,0,21.052631378173828,75,0,0,0,0,0,0,0,137745.70697021484,66475.4585571289,3413.3806762695313,33050337280,8589930496,4845555712,0
199,1771540166329,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,0,0,5,4.761904716491699,0,0,20,0,100,0,9.090909004211426,5,5,0,0,0,0,137747.24169921875,66475.84155273438,3413.3806762695313,33050337280,8589930496,4845555712,0
199,1771540166529,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,0,5,25,5,15.000000953674316,20,31.57894515991211,10,100,5,0,0,0,5,5,5,0,137748.75024414063,66476.17608642578,3413.3806762695313,33050337280,8589930496,4852064256,0
199,1771540166729,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,9.523809432983398,0,5.263157844543457,5.263157844543457,10.526315689086914,5,65,0,40,0,0,61.904762268066406,5,10,15.000000953674316,5.263157844543457,0,137750.34631347656,66476.6732788086,3413.3806762695313,33050337280,8589930496,4858908672,0
199,1771540166930,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,5.263157844543457,4.761904716491699,15.000000953674316,15.000000953674316,14.285715103149414,10.526315689086914,19.047618865966797,14.285715103149414,5,5,0,100,10.526315689086914,5,10.526315689086914,23.809524536132813,0,137752.87768554688,66478.04675292969,3413.3822631835938,33050337280,8589930496,4747587584,0
199,1771540167130,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,10,44.4444465637207,0,5,5.263157844543457,5,0,0,5,5.263157844543457,9.523809432983398,50,21.052631378173828,10,9.090909004211426,0,0,137754.9559326172,66479.38848876953,3413.3822631835938,33050337280,8589930496,4580749312,0
199,1771540167330,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,31.57894515991211,42.85714340209961,15.000000953674316,25,30.000001907348633,20,22.22222328186035,15.000000953674316,5,9.523809432983398,25,25,14.285715103149414,14.285715103149414,15.000000953674316,31.57894515991211,0,137756.74188232422,66480.29791259766,3413.38916015625,33050337280,8589930496,4697477120,0
199,1771540167530,2453,4499,2483,2483,2481,2483,2500,2500,4664,2194,3594,2026,2872,2876,2876,2881,15.000000953674316,15.789472579956055,13.636363983154297,5.263157844543457,14.285715103149414,5.555555820465088,10,5.263157844543457,5.263157844543457,19.047618865966797,10.526315689086914,26.3157901763916,0,5,0,9.523809432983398,0,137758.51599121094,66481.11138916016,3413.5819702148438,33050337280,8589930496,4706951168,0
